player_id,name,position,projected_war,marcel_war,statcast_adjustment,tj_adjustment,role_change_adjustment,age,prior_3yr_war,prior_3yr_pa_or_ip
678606,Jose Ferrer,pitcher,0.358,0.358,0.0,0.0,0.0,24.0,-0.04,34.0
682847,Luis Ortiz,pitcher,0.357,0.357,0.0,0.0,0.0,25.0,0.61,102.2
622554,Seranthony Domínguez,pitcher,0.356,0.356,0.0,0.0,0.0,29.0,1.83,117.3
605177,Andrew Chafin,pitcher,0.348,0.348,0.0,0.0,0.0,34.0,3.03,176.4
621366,Ryan Borucki,pitcher,0.348,0.071,0.276,0.0,0.0,30.0,1.05,88.4
644374,Yu Chang,batter,0.346,0.038,0.308,0.0,0.0,28.0,0.57,553.0
663662,Daz Cameron,batter,0.346,-0.081,0.427,0.0,0.0,27.0,-0.27,185.0
571656,Buck Farmer,pitcher,0.344,0.344,0.0,0.0,0.0,33.0,1.56,157.1
621383,Tanner Banks,pitcher,0.341,0.341,0.0,0.0,0.0,32.0,1.12,114.0
592866,Trevor Williams,pitcher,0.341,0.279,0.362,0.0,-0.3,32.0,1.47,324.3
656529,Sam Hentges,pitcher,0.337,0.337,0.0,0.0,0.0,27.0,1.0,188.4
667452,Corey Julks,batter,0.336,0.336,0.0,0.0,0.0,28.0,0.31,323.0
665622,Luis Medina,pitcher,0.333,0.333,0.0,0.0,0.0,25.0,0.18,109.2
668970,Gavin Hollowell,pitcher,0.331,-0.128,0.459,0.0,0.0,26.0,-0.24,40.2
656541,Sam Hilliard,batter,0.325,0.06,0.265,0.0,0.0,30.0,1.65,516.0
686753,Drey Jameson,pitcher,0.325,0.625,0.0,0.0,-0.3,26.0,2.01,64.3
553869,Elías Díaz,batter,0.324,0.824,-0.5,0.0,0.0,33.0,4.11,1278.0
606115,Orlando Arcia,batter,0.323,0.586,-0.263,0.0,0.0,29.0,2.34,887.0
444482,David Peralta,batter,0.322,0.322,0.0,0.0,0.0,36.0,2.51,1457.0
624415,Cavan Biggio,batter,0.32,0.32,0.0,0.0,0.0,29.0,1.69,943.0
593934,Miguel Sanó,batter,0.319,-0.181,0.5,0.0,0.0,31.0,0.08,603.0
663158,Robert Suarez,pitcher,0.319,0.319,0.0,0.0,0.0,33.0,1.5,83.4
665828,Oswaldo Cabrera,batter,0.319,0.319,0.0,0.0,0.0,25.0,0.28,530.0
596071,Dillon Peters,pitcher,0.318,0.118,0.5,0.0,-0.3,31.0,0.7,65.3
605507,Zach Thompson,pitcher,0.318,-0.017,0.334,0.0,0.0,30.0,0.62,196.2
676694,Jake Meyers,batter,0.318,0.72,-0.402,0.0,0.0,28.0,3.22,674.0
681146,Jonah Bride,batter,0.315,-0.185,0.5,0.0,0.0,28.0,-0.42,293.0
679525,Alec Marsh,pitcher,0.314,-0.139,0.452,0.0,0.0,26.0,-0.24,74.1
678061,Ray Kerr,pitcher,0.313,-0.187,0.5,0.0,0.0,29.0,-0.1,32.0
543592,Austin Nola,batter,0.313,0.049,0.264,0.0,0.0,34.0,2.28,791.0
656427,Jack Flaherty,pitcher,0.313,0.313,0.0,0.0,0.0,28.0,1.47,260.2
668665,Stephen Nogosek,pitcher,0.313,-0.187,0.5,0.0,0.0,29.0,-0.03,50.2
570666,Luis Cessa,pitcher,0.312,0.212,0.4,0.0,-0.3,32.0,1.95,170.4
596001,Jakob Junis,pitcher,0.312,0.612,0.0,0.0,-0.3,31.0,2.28,237.1
592178,Kris Bryant,batter,0.312,0.312,0.0,0.0,0.0,32.0,2.96,1120.0
592741,Chasen Shreve,pitcher,0.306,-0.018,0.324,0.0,0.0,33.0,0.94,126.4
687093,Vaughn Grissom,batter,0.305,0.305,0.0,0.0,0.0,23.0,0.06,240.0
668948,Kirk McCarty,pitcher,0.299,-0.201,0.5,0.0,0.0,28.0,-0.28,37.2
600917,José Leclerc,pitcher,0.298,0.647,-0.349,0.0,0.0,30.0,2.17,117.4
621550,Patrick Wisdom,batter,0.296,0.565,-0.269,0.0,0.0,32.0,3.19,1211.0
552640,Andrew Kittredge,pitcher,0.295,0.295,0.0,0.0,0.0,34.0,2.94,107.2
641501,Tyler Danish,pitcher,0.293,-0.133,0.426,0.0,0.0,29.0,-0.12,40.1
641786,Kyle Lewis,batter,0.29,-0.21,0.5,0.0,0.0,28.0,-0.24,263.0
666179,Seth Beer,batter,0.289,-0.211,0.5,0.0,0.0,27.0,-0.83,136.0
657514,Brennan Bernardino,pitcher,0.286,0.286,0.0,0.0,0.0,32.0,1.12,52.3
657557,Paul DeJong,batter,0.285,0.001,0.284,0.0,0.0,30.0,1.27,1041.0
663460,Kris Bubic,pitcher,0.284,0.284,0.0,0.0,0.0,26.0,1.36,275.0
686752,Ryan Pepiot,pitcher,0.284,0.584,0.0,0.0,-0.3,26.0,1.63,78.1
621345,A. J. Minter,pitcher,0.28,0.608,-0.329,0.0,0.0,30.0,2.89,203.3
596295,Austin Gomber,pitcher,0.279,0.279,0.0,0.0,0.0,30.0,1.69,378.3
669796,Jose Hernandez,pitcher,0.274,-0.009,0.283,0.0,0.0,26.0,-0.04,50.2
500871,Eduardo Escobar,batter,0.273,0.273,0.0,0.0,0.0,35.0,2.61,1471.0
689172,Brett Wisely,batter,0.272,0.272,0.0,0.0,0.0,25.0,-0.16,131.0
666310,Bo Naylor,batter,0.266,0.766,-0.5,0.0,0.0,24.0,1.26,238.0
643493,Austin Pruitt,pitcher,0.266,0.266,0.0,0.0,0.0,34.0,1.75,110.3
605119,Brian Anderson,batter,0.265,0.265,0.0,0.0,0.0,31.0,2.05,1008.0
621016,José Cuas,pitcher,0.263,0.263,0.0,0.0,0.0,30.0,1.23,102.3
669194,Ryne Nelson,pitcher,0.262,0.262,0.0,0.0,0.0,26.0,0.76,168.2
543281,Josh Harrison,batter,0.26,0.26,0.0,0.0,0.0,36.0,3.07,1097.0
607067,Colin Rea,pitcher,0.259,0.148,0.411,0.0,-0.3,33.0,0.52,130.2
693304,Nick Gonzales,batter,0.258,0.258,0.0,0.0,0.0,25.0,-0.19,128.0
668800,Andrew Knizner,batter,0.256,0.256,0.0,0.0,0.0,29.0,1.41,719.0
624503,Nick Gordon,batter,0.255,0.255,0.0,0.0,0.0,28.0,1.4,752.0
622663,Luis Severino,pitcher,0.253,-0.247,0.5,0.0,0.0,30.0,0.49,209.2
640451,Hunter Harvey,pitcher,0.253,0.753,-0.5,0.0,0.0,29.0,3.06,107.5
666023,Freddy Fermin,batter,0.252,0.252,0.0,0.0,0.0,29.0,1.47,242.0
543685,Anthony Rendon,batter,0.25,-0.172,0.422,0.0,0.0,34.0,1.12,625.0
656716,Zach McKinstry,batter,0.246,0.246,0.0,0.0,0.0,29.0,0.99,875.0
667670,Brent Rooker,batter,0.244,0.244,0.0,0.0,0.0,29.0,0.9,775.0
665833,Oneil Cruz,batter,0.244,0.744,-0.5,0.0,0.0,25.0,2.57,410.0
665001,Trevor Kelley,pitcher,0.241,-0.259,0.5,0.0,0.0,31.0,-0.51,38.3
666159,Matt Manning,pitcher,0.238,0.557,-0.319,0.0,0.0,26.0,1.72,226.1
656731,Tylor Megill,pitcher,0.238,0.238,0.0,0.0,0.0,28.0,1.23,262.4
606625,Reyes Moronta,pitcher,0.226,-0.139,0.366,0.0,0.0,31.0,0.05,42.3
642152,Lou Trivino,pitcher,0.225,0.225,0.0,0.0,0.0,32.0,1.02,130.3
647336,Michael Soroka,pitcher,0.223,-0.277,0.5,0.0,0.0,26.0,-0.49,32.1
689225,Beau Brieske,pitcher,0.223,0.523,0.0,0.0,-0.3,26.0,1.45,116.2
606213,Yermín Mercedes,batter,0.223,-0.134,0.358,0.0,0.0,31.0,0.36,345.0
675961,Alika Williams,batter,0.222,0.222,0.0,0.0,0.0,25.0,-0.25,112.0
656257,Jeff Brigham,pitcher,0.221,-0.075,0.296,0.0,0.0,32.0,0.23,61.2
666135,Alex Kirilloff,batter,0.221,0.221,0.0,0.0,0.0,26.0,0.43,717.0
624414,Christian Arroyo,batter,0.22,0.22,0.0,0.0,0.0,29.0,2.01,727.0
663743,Nick Fortes,batter,0.22,0.22,0.0,0.0,0.0,27.0,1.12,599.0
591720,Ronald Torreyes,batter,0.216,0.216,0.0,0.0,0.0,31.0,0.2,344.0
592454,Tommy Kahnle,pitcher,0.216,0.216,0.0,0.0,0.0,34.0,1.4,54.4
592229,Dylan Covey,pitcher,0.216,0.216,0.0,0.0,0.0,32.0,0.47,43.0
592761,Caleb Smith,pitcher,0.212,0.212,0.0,0.0,0.0,32.0,0.79,183.2
641684,Michael Hermosillo,batter,0.212,-0.288,0.5,0.0,0.0,29.0,-0.33,111.0
656847,DJ Peters,batter,0.212,0.212,0.0,0.0,0.0,28.0,0.04,240.0
656794,Sean Newcomb,pitcher,0.209,-0.291,0.5,0.0,0.0,31.0,-0.8,74.3
671345,Jason Foley,pitcher,0.208,0.708,-0.5,0.0,0.0,28.0,2.64,139.2
664761,Alec Bohm,batter,0.208,0.208,0.0,0.0,0.0,27.0,0.14,1777.0
642136,Matt Thaiss,batter,0.207,-0.109,0.316,0.0,0.0,29.0,0.24,396.0
669358,Shane Baz,pitcher,0.207,0.207,0.0,0.0,0.0,25.0,0.52,42.2
595777,Jurickson Profar,batter,0.207,0.207,0.0,0.0,0.0,31.0,1.73,1643.0
596129,Dan Vogelbach,batter,0.205,0.205,0.0,0.0,0.0,31.0,1.54,1048.0
656448,Stone Garrett,batter,0.203,0.703,-0.5,0.0,0.0,28.0,2.35,355.0
641712,Dakota Hudson,pitcher,0.2,0.2,0.0,0.0,0.0,29.0,1.12,228.5
592773,Ryne Stanek,pitcher,0.199,0.699,-0.5,0.0,0.0,32.0,3.0,190.5
596027,Dillon Maples,pitcher,0.198,0.198,0.0,0.0,0.0,32.0,0.62,31.1
641584,Jake Fraley,batter,0.196,0.508,-0.311,0.0,0.0,29.0,2.72,892.0
622072,Alex Wood,pitcher,0.193,0.493,0.0,0.0,-0.3,33.0,2.46,370.5
663773,Bryan Hoeing,pitcher,0.192,-0.208,0.4,0.0,0.0,27.0,-0.53,82.4
681584,David Villar,batter,0.192,0.192,0.0,0.0,0.0,27.0,0.88,321.0
664208,Phil Maton,pitcher,0.191,0.191,0.0,0.0,0.0,31.0,0.77,216.2
671083,Buddy Kennedy,batter,0.19,0.19,0.0,0.0,0.0,25.0,0.01,123.0
642086,Dominic Smith,batter,0.188,-0.07,0.259,0.0,0.0,29.0,-0.22,1231.0
514917,César Hernández,batter,0.186,0.186,0.0,0.0,0.0,34.0,1.02,1265.0
660623,Huascar Ynoa,pitcher,0.184,0.184,0.0,0.0,0.0,26.0,0.85,98.2
643256,Adam Cimber,pitcher,0.184,0.184,0.0,0.0,0.0,33.0,1.96,162.6
605548,Bradley Zimmer,batter,0.182,0.182,0.0,0.0,0.0,31.0,1.39,465.0
642165,Josh VanMeter,batter,0.181,-0.319,0.5,0.0,0.0,29.0,-0.83,502.0
516416,Jean Segura,batter,0.181,0.181,0.0,0.0,0.0,34.0,3.57,1341.0
683769,Hunter Gaddis,pitcher,0.18,-0.178,0.358,0.0,0.0,26.0,-0.47,49.1
642528,Jonathan Loáisiga,pitcher,0.18,0.492,-0.312,0.0,0.0,29.0,3.17,145.5
592567,Colin Moran,batter,0.176,-0.312,0.489,0.0,0.0,31.0,-0.55,487.0
658069,Joshua Fuentes,batter,0.175,0.175,0.0,0.0,0.0,31.0,0.27,284.0
622088,Tejay Antone,pitcher,0.173,0.173,0.0,0.0,0.0,30.0,2.27,38.4
641856,Billy McKinney,batter,0.173,-0.327,0.5,0.0,0.0,29.0,-0.79,505.0
685410,Peyton Battenfield,pitcher,0.17,-0.146,0.317,0.0,0.0,26.0,-0.25,34.2
542364,Rafael Ortega,batter,0.169,0.169,0.0,0.0,0.0,33.0,2.28,837.0
545358,Max Stassi,batter,0.167,0.167,0.0,0.0,0.0,33.0,1.24,694.0
670102,Bowden Francis,pitcher,0.166,0.166,0.0,0.0,0.0,28.0,0.96,36.3
543510,James McCann,batter,0.166,-0.334,0.5,0.0,0.0,34.0,0.12,829.0
669256,Nick Solak,batter,0.165,0.165,0.0,0.0,0.0,29.0,0.84,606.0
640455,Sean Manaea,pitcher,0.164,0.464,0.0,0.0,-0.3,32.0,2.68,455.4
663658,Thaddeus Ward,pitcher,0.164,-0.194,0.358,0.0,0.0,27.0,-0.31,35.1
643338,Chad Green,pitcher,0.16,0.16,0.0,0.0,0.0,33.0,2.11,113.2
643377,Griffin Jax,pitcher,0.157,0.157,0.0,0.0,0.0,29.0,0.6,223.1
676632,Bligh Madris,batter,0.156,-0.344,0.5,0.0,0.0,28.0,-1.29,153.0
571882,Derek Law,pitcher,0.156,0.156,0.0,0.0,0.0,33.0,1.17,89.2
622772,Jimmy Cordero,pitcher,0.154,0.154,0.0,0.0,0.0,32.0,0.45,32.2
696285,Jacob Young,batter,0.152,0.652,-0.5,0.0,0.0,24.0,0.59,121.0
656413,Stuart Fairchild,batter,0.152,0.152,0.0,0.0,0.0,28.0,1.11,382.0
657097,Jacob Webb,pitcher,0.151,0.151,0.0,0.0,0.0,30.0,0.78,91.2
572138,Jon Singleton,batter,0.151,-0.349,0.5,0.0,0.0,32.0,-0.51,107.0
664139,Ian Gibaut,pitcher,0.15,0.47,-0.32,0.0,0.0,30.0,2.29,117.4
543507,Trevor May,pitcher,0.15,0.15,0.0,0.0,0.0,34.0,1.47,135.5
641941,Emilio Pagán,pitcher,0.149,0.149,0.0,0.0,0.0,33.0,0.73,197.2
545341,Randal Grichuk,batter,0.147,0.566,-0.418,0.0,0.0,32.0,2.47,1554.0
676760,Ron Marinaccio,pitcher,0.145,0.451,-0.306,0.0,0.0,28.0,1.59,91.1
668751,Cal Mitchell,batter,0.143,0.143,0.0,0.0,0.0,25.0,-0.51,237.0
624522,Keegan Thompson,pitcher,0.143,0.443,0.0,0.0,-0.3,29.0,2.27,196.3
594835,Marco Gonzales,pitcher,0.139,0.139,0.0,0.0,0.0,32.0,1.54,376.1
686610,Ken Waldichuk,pitcher,0.138,0.138,0.0,0.0,0.0,26.0,0.37,175.2
675916,James Karinchak,pitcher,0.135,0.442,-0.307,0.0,0.0,28.0,2.34,138.1
676395,Robert Garcia,pitcher,0.135,0.135,0.0,0.0,0.0,28.0,0.4,32.0
657136,Connor Wong,batter,0.132,0.55,-0.418,0.0,0.0,28.0,2.38,473.0
650828,Edgar Santana,pitcher,0.131,0.131,0.0,0.0,0.0,32.0,0.32,42.2
663855,Jordan Hicks,pitcher,0.13,0.13,0.0,0.0,0.0,27.0,0.51,139.2
642423,Magneuris Sierra,batter,0.129,-0.132,0.261,0.0,0.0,28.0,-0.41,321.0
541645,Avisaíl García,batter,0.128,-0.156,0.284,0.0,0.0,33.0,1.36,1029.0
605170,Víctor Caratini,batter,0.128,0.128,0.0,0.0,0.0,30.0,1.19,896.0
643265,Garrett Cooper,batter,0.128,0.128,0.0,0.0,0.0,33.0,1.73,1176.0
669276,Dylan Lee,pitcher,0.128,0.128,0.0,0.0,0.0,29.0,1.22,81.3
592200,Curt Casali,batter,0.127,0.127,0.0,0.0,0.0,35.0,2.09,504.0
670042,Luke Raley,batter,0.125,0.582,-0.456,0.0,0.0,29.0,2.47,551.0
669450,Cooper Hummel,batter,0.125,-0.375,0.5,0.0,0.0,29.0,-0.85,227.0
656578,Andre Jackson,pitcher,0.125,0.125,0.0,0.0,0.0,28.0,1.05,81.5
669854,Ronel Blanco,pitcher,0.125,-0.21,0.335,0.0,0.0,30.0,0.08,58.1
669459,Kyle Nelson,pitcher,0.124,0.124,0.0,0.0,0.0,27.0,0.7,107.2
553882,Omar Narváez,batter,0.121,0.121,0.0,0.0,0.0,32.0,1.7,895.0
607054,Jace Peterson,batter,0.121,0.121,0.0,0.0,0.0,34.0,2.22,1064.0
671289,Tyler Freeman,batter,0.12,0.12,0.0,0.0,0.0,25.0,-0.6,254.0
669395,Dylan Coleman,pitcher,0.119,0.119,0.0,0.0,0.0,27.0,1.07,92.2
605288,Adrian Houser,pitcher,0.117,0.427,-0.31,0.0,0.0,31.0,1.97,358.4
605421,Michael Pérez,batter,0.117,-0.368,0.485,0.0,0.0,31.0,-0.67,371.0
666181,Will Benson,batter,0.114,0.614,-0.5,0.0,0.0,26.0,1.33,391.0
621433,Brett Phillips,batter,0.112,0.112,0.0,0.0,0.0,30.0,2.21,588.0
554431,Tyler Matzek,pitcher,0.106,0.606,-0.5,0.0,0.0,33.0,2.19,121.4
667463,John King,pitcher,0.106,0.106,0.0,0.0,0.0,29.0,0.82,134.2
663368,Blake Perkins,batter,0.104,0.552,-0.448,0.0,0.0,27.0,1.13,168.0
572403,Drew VerHagen,pitcher,0.103,-0.195,0.298,0.0,0.0,33.0,-0.22,82.2
686839,Brendan White,pitcher,0.101,0.101,0.0,0.0,0.0,25.0,-0.06,40.2
622098,Drew Smith,pitcher,0.1,0.1,0.0,0.0,0.0,30.0,1.53,144.2
571710,Mychal Givens,pitcher,0.1,0.1,0.0,0.0,0.0,34.0,1.98,117.2
641470,Zack Collins,batter,0.1,-0.302,0.403,0.0,0.0,29.0,-0.66,345.0
621074,Michael Rucker,pitcher,0.098,-0.303,0.401,0.0,0.0,30.0,-0.38,122.4
605218,Carl Edwards,pitcher,0.097,0.352,-0.255,0.0,0.0,32.0,1.79,98.4
605194,Jharel Cotton,pitcher,0.094,0.094,0.0,0.0,0.0,32.0,0.62,73.2
600474,Pedro Severino,batter,0.093,0.093,0.0,0.0,0.0,30.0,1.1,440.0
664875,Justin Lawrence,pitcher,0.093,0.093,0.0,0.0,0.0,29.0,0.42,133.4
676684,Will Vest,pitcher,0.092,0.092,0.0,0.0,0.0,29.0,0.5,146.1
666374,Matt Brash,pitcher,0.091,0.56,-0.468,0.0,0.0,26.0,1.35,124.2
571670,Dylan Floro,pitcher,0.091,0.354,-0.263,0.0,0.0,33.0,2.3,173.4
573009,Joe Mantiply,pitcher,0.09,0.09,0.0,0.0,0.0,33.0,0.99,145.4
650331,Lewin Díaz,batter,0.088,0.088,0.0,0.0,0.0,27.0,0.44,302.0
679631,Terrin Vavra,batter,0.086,-0.173,0.259,0.0,0.0,27.0,-0.49,159.0
664161,Matt Swarmer,pitcher,0.085,-0.415,0.5,0.0,0.0,30.0,-0.45,34.0
598287,Noé Ramirez,pitcher,0.083,-0.323,0.407,0.0,0.0,34.0,0.0,86.0
622694,Elieser Hernández,pitcher,0.08,-0.42,0.5,0.0,0.0,29.0,-0.63,113.3
608701,Rob Refsnyder,batter,0.08,0.08,0.0,0.0,0.0,33.0,1.55,577.0
681807,David Fry,batter,0.08,0.08,0.0,0.0,0.0,28.0,0.36,113.0
669084,DL Hall,pitcher,0.078,0.078,0.0,0.0,0.0,25.0,0.01,35.4
666018,Jonathan Aranda,batter,0.077,0.077,0.0,0.0,0.0,26.0,0.01,191.0
663574,Tony Santillan,pitcher,0.077,0.077,0.0,0.0,0.0,27.0,1.16,65.4
664076,Garrett Cleavinger,pitcher,0.075,-0.183,0.259,0.0,0.0,30.0,0.43,55.1
663385,Chad Smith,pitcher,0.075,-0.275,0.349,0.0,0.0,29.0,-0.45,31.2
621028,Kevin Newman,batter,0.074,0.074,0.0,0.0,0.0,30.0,1.31,1116.0
623474,Jimmy Herget,pitcher,0.071,0.384,-0.313,0.0,0.0,30.0,2.4,116.2
664192,Joey Lucchesi,pitcher,0.067,0.422,-0.354,0.0,0.0,31.0,1.19,84.3
606132,Raimel Tapia,batter,0.067,0.067,0.0,0.0,0.0,30.0,1.29,1141.0
669134,Luis Campusano,batter,0.067,0.335,-0.268,0.0,0.0,25.0,0.31,262.0
554340,Yimi García,pitcher,0.066,0.066,0.0,0.0,0.0,33.0,1.0,195.3
620443,Luis Torrens,batter,0.064,0.064,0.0,0.0,0.0,28.0,0.98,574.0
657044,Ryan Thompson,pitcher,0.061,0.061,0.0,0.0,0.0,32.0,0.94,118.3
573668,Juan Minaya,pitcher,0.06,0.06,0.0,0.0,0.0,33.0,1.05,49.2
666619,Gregory Santos,pitcher,0.055,0.555,-0.5,0.0,0.0,24.0,0.53,71.3
623433,Nick Anderson,pitcher,0.054,0.054,0.0,0.0,0.0,33.0,0.63,41.1
687330,Kevin Kelly,pitcher,0.054,0.554,-0.5,0.0,0.0,26.0,0.73,67.0
605353,Vimael Machín,batter,0.053,-0.395,0.448,0.0,0.0,30.0,-0.85,290.0
641820,Trey Mancini,batter,0.052,0.052,0.0,0.0,0.0,32.0,1.32,1490.0
663436,Davis Martin,pitcher,0.052,0.052,0.0,0.0,0.0,27.0,0.01,63.1
665482,Gilberto Celestino,batter,0.051,0.47,-0.419,0.0,0.0,25.0,0.24,409.0
656970,Devin Smeltzer,pitcher,0.051,0.055,0.297,0.0,-0.3,28.0,0.85,96.4
666906,Jake Alu,batter,0.048,0.048,0.0,0.0,0.0,27.0,-0.11,175.0
682073,David Hensley,batter,0.047,-0.222,0.269,0.0,0.0,28.0,-0.41,137.0
572204,Trayce Thompson,batter,0.044,0.044,0.0,0.0,0.0,33.0,1.95,485.0
641703,Brent Honeywell,pitcher,0.041,-0.159,0.5,0.0,-0.3,29.0,-0.14,56.2
595939,Chris Ellis,pitcher,0.041,0.041,0.0,0.0,0.0,31.0,0.96,33.2
668941,JoJo Romero,pitcher,0.04,0.04,0.0,0.0,0.0,27.0,0.35,61.3
672391,Kaleb Ort,pitcher,0.039,-0.339,0.378,0.0,0.0,32.0,-0.75,51.2
660757,Oscar González,batter,0.039,0.305,-0.266,0.0,0.0,26.0,0.78,594.0
661563,Luis Gil,pitcher,0.038,0.038,0.0,0.0,0.0,26.0,0.63,33.1
612434,Miguel Castro,pitcher,0.038,0.038,0.0,0.0,0.0,29.0,0.72,171.3
543309,Kyle Higashioka,batter,0.038,-0.272,0.31,0.0,0.0,34.0,0.78,728.0
622766,Miguel Díaz,pitcher,0.038,0.038,0.0,0.0,0.0,29.0,0.99,59.2
572008,Chris Owings,batter,0.037,-0.371,0.408,0.0,0.0,32.0,-0.18,143.0
658648,Pedro Avila,pitcher,0.036,0.036,0.0,0.0,0.0,27.0,0.47,58.1
641343,Jake Bauers,batter,0.032,-0.436,0.468,0.0,0.0,28.0,-1.28,587.0
608841,Joey Meneses,batter,0.031,0.531,-0.5,0.0,0.0,32.0,1.66,897.0
658668,Edward Olivares,batter,0.031,0.031,0.0,0.0,0.0,28.0,0.29,670.0
669424,Jimmy Lambert,pitcher,0.03,0.03,0.0,0.0,0.0,29.0,0.74,97.2
542208,Carlos Pérez,batter,0.03,0.03,0.0,0.0,0.0,33.0,0.45,189.0
663734,Nick Neidert,pitcher,0.03,0.03,0.0,0.0,0.0,27.0,0.45,40.2
672478,Jordan Diaz,batter,0.029,0.029,0.0,0.0,0.0,23.0,-1.05,344.0
571976,Wil Myers,batter,0.028,0.028,0.0,0.0,0.0,33.0,1.62,957.0
543859,Michael Tonkin,pitcher,0.023,0.023,0.0,0.0,0.0,34.0,0.27,80.2
592789,Noah Syndergaard,pitcher,0.022,0.022,0.0,0.0,0.0,31.0,0.69,233.2
595453,Chad Wallach,batter,0.021,-0.36,0.381,0.0,0.0,32.0,-0.78,278.0
571980,Tyler Naquin,batter,0.02,-0.274,0.294,0.0,0.0,33.0,0.26,796.0
663752,Cody Morris,pitcher,0.017,-0.022,0.339,0.0,-0.3,27.0,0.32,33.2
596057,Daniel Norris,pitcher,0.016,-0.484,0.5,0.0,0.0,31.0,-1.5,127.4
694813,Gavin Stone,pitcher,0.015,-0.485,0.5,0.0,0.0,25.0,-1.13,31.0
663698,Joey Bart,batter,0.014,0.014,0.0,0.0,0.0,27.0,0.4,392.0
665625,Elvis Peguero,pitcher,0.014,0.014,0.0,0.0,0.0,27.0,0.05,82.2
657240,Julian Merryweather,pitcher,0.014,0.014,0.0,0.0,0.0,32.0,0.42,111.2
657376,Clarke Schmidt,pitcher,0.012,0.312,0.0,0.0,-0.3,28.0,1.24,225.1
641851,Kyle McGowin,pitcher,0.012,0.012,0.0,0.0,0.0,32.0,0.18,30.0
663992,Richard Lovelady,pitcher,0.01,0.01,0.0,0.0,0.0,28.0,0.58,43.3
649557,Aledmys Díaz,batter,0.01,0.01,0.0,0.0,0.0,33.0,1.7,1020.0
680911,Owen Miller,batter,0.009,0.009,0.0,0.0,0.0,27.0,-0.35,999.0
669169,Jonathan Heasley,pitcher,0.009,-0.182,0.49,0.0,-0.3,27.0,-0.28,133.2
664141,JT Brubaker,pitcher,0.007,0.007,0.0,0.0,0.0,30.0,0.51,268.1
666211,Taylor Trammell,batter,0.006,0.006,0.0,0.0,0.0,26.0,-0.24,351.0
607179,Jordan Weems,pitcher,0.005,0.005,0.0,0.0,0.0,31.0,0.21,98.6
642048,Tayler Saucedo,pitcher,0.004,0.004,0.0,0.0,0.0,31.0,0.42,74.6
641829,Jason Martin,batter,0.004,0.004,0.0,0.0,0.0,28.0,-0.25,154.0
546318,Odúbel Herrera,batter,0.003,0.503,-0.5,0.0,0.0,32.0,1.98,689.0
628450,Yadiel Hernández,batter,0.003,0.003,0.0,0.0,0.0,36.0,0.72,616.0
650907,René Pinto,batter,0.002,0.002,0.0,0.0,0.0,27.0,0.18,193.0
650959,Marcos Diplán,pitcher,0.001,0.001,0.0,0.0,0.0,27.0,0.38,35.2
657061,Cole Tucker,batter,-0.001,-0.295,0.295,0.0,0.0,27.0,-1.69,204.0
670156,Miles Mastrobuoni,batter,-0.002,-0.002,0.0,0.0,0.0,28.0,0.44,166.0
657031,Josh Taylor,pitcher,-0.002,-0.002,0.0,0.0,0.0,31.0,0.74,68.4
643524,Frank Schwindel,batter,-0.004,-0.004,0.0,0.0,0.0,32.0,0.68,551.0
695243,Mason Miller,pitcher,-0.005,0.495,-0.5,0.0,0.0,25.0,0.67,33.1
674003,Cody Bradford,pitcher,-0.006,-0.006,0.0,0.0,0.0,26.0,-0.05,63.2
647315,Zach Pop,pitcher,-0.007,-0.007,0.0,0.0,0.0,27.0,0.42,106.5
680776,Jarren Duran,batter,-0.007,0.493,-0.5,0.0,0.0,27.0,1.35,697.0
658551,Junior Fernández,pitcher,-0.008,-0.008,0.0,0.0,0.0,27.0,0.19,38.4
669438,Mason Englert,pitcher,-0.009,-0.009,0.0,0.0,0.0,24.0,-0.62,56.0
641745,Brad Keller,pitcher,-0.01,-0.01,0.0,0.0,0.0,28.0,0.2,317.5
650893,Génesis Cabrera,pitcher,-0.011,-0.011,0.0,0.0,0.0,27.0,0.23,170.3
656685,Brett Martin,pitcher,-0.012,-0.012,0.0,0.0,0.0,29.0,0.33,112.1
645302,Víctor Robles,batter,-0.012,0.414,-0.426,0.0,0.0,27.0,1.64,902.0
664776,Jake Cousins,pitcher,-0.014,-0.014,0.0,0.0,0.0,29.0,1.01,53.2
683232,Nick Mears,pitcher,-0.014,-0.014,0.0,0.0,0.0,27.0,0.37,44.2
657053,Touki Toussaint,pitcher,-0.015,0.285,0.0,0.0,-0.3,28.0,1.31,162.1
623205,Andrew Velazquez,batter,-0.017,-0.017,0.0,0.0,0.0,29.0,0.88,512.0
669947,Jesse Scholtens,pitcher,-0.018,-0.018,0.0,0.0,0.0,30.0,0.18,85.0
622268,Donovan Walton,batter,-0.018,-0.292,0.274,0.0,0.0,30.0,-0.05,147.0
621076,James Kaprielian,pitcher,-0.018,0.347,-0.365,0.0,0.0,30.0,2.39,314.1
572287,Mike Zunino,batter,-0.021,-0.021,0.0,0.0,0.0,33.0,2.29,653.0
622110,Matt Duffy,batter,-0.022,-0.022,0.0,0.0,0.0,33.0,1.45,778.0
642130,Blake Taylor,pitcher,-0.022,-0.022,0.0,0.0,0.0,28.0,0.34,62.0
663546,Sean Hjelle,pitcher,-0.023,-0.422,0.399,0.0,0.0,27.0,-1.06,54.0
657508,Mike Baumann,pitcher,-0.023,-0.023,0.0,0.0,0.0,28.0,0.18,108.3
