player_id,name,position,projected_war,marcel_war,statcast_adjustment,age,prior_3yr_war,prior_3yr_pa_or_ip
657136,Connor Wong,batter,0.411,0.829,-0.418,28.0,2.38,473.0
594580,Sam Moll,pitcher,0.41,0.41,0.0,32.0,2.72,115.3
656794,Sean Newcomb,pitcher,0.41,-0.09,0.5,31.0,-0.8,74.3
642423,Magneuris Sierra,batter,0.408,0.147,0.261,28.0,-0.41,321.0
660644,Vidal Bruján,batter,0.406,0.406,0.0,26.0,-1.63,274.0
643377,Griffin Jax,pitcher,0.397,0.397,0.0,29.0,0.6,223.1
624585,Jorge Soler,batter,0.397,0.397,0.0,32.0,1.93,1534.0
664208,Phil Maton,pitcher,0.392,0.392,0.0,31.0,0.77,216.2
643393,Tony Kemp,batter,0.391,0.391,0.0,32.0,3.43,1374.0
592791,Jameson Taillon,pitcher,0.391,0.391,0.0,32.0,3.22,479.4
670102,Bowden Francis,pitcher,0.386,0.386,0.0,28.0,0.96,36.3
657248,Glenn Otto,pitcher,0.385,-0.115,0.5,28.0,-0.81,168.5
621381,Matt Strahm,pitcher,0.384,0.384,0.0,32.0,2.28,143.4
681867,Cooper Criswell,pitcher,0.383,-0.041,0.425,27.0,-0.47,37.2
570731,Jonathan Schoop,batter,0.378,0.017,0.362,32.0,1.54,1335.0
592866,Trevor Williams,pitcher,0.371,0.008,0.362,32.0,1.47,324.3
669276,Dylan Lee,pitcher,0.368,0.368,0.0,29.0,1.22,81.3
676760,Ron Marinaccio,pitcher,0.365,0.671,-0.306,28.0,1.59,91.1
623205,Andrew Velazquez,batter,0.36,0.36,0.0,29.0,0.88,512.0
681807,David Fry,batter,0.359,0.359,0.0,28.0,0.36,113.0
675916,James Karinchak,pitcher,0.355,0.662,-0.307,28.0,2.34,138.1
676395,Robert Garcia,pitcher,0.355,0.355,0.0,28.0,0.4,32.0
664141,JT Brubaker,pitcher,0.355,0.355,0.0,30.0,0.51,268.1
579328,Yusei Kikuchi,pitcher,0.355,-0.145,0.5,33.0,2.41,426.3
676265,Cory Abbott,pitcher,0.353,-0.147,0.5,28.0,-0.88,104.2
663773,Bryan Hoeing,pitcher,0.353,-0.047,0.4,27.0,-0.53,82.4
606299,José Peraza,batter,0.353,0.353,0.0,30.0,0.0,154.0
663562,Noah Davis,pitcher,0.348,-0.152,0.5,27.0,-0.78,31.0
656578,Andre Jackson,pitcher,0.346,0.346,0.0,28.0,1.05,81.5
667463,John King,pitcher,0.346,0.346,0.0,29.0,0.82,134.2
668472,Nick Pratto,batter,0.346,0.695,-0.349,25.0,-1.64,527.0
620443,Luis Torrens,batter,0.343,0.343,0.0,28.0,0.98,574.0
570666,Luis Cessa,pitcher,0.342,-0.058,0.4,32.0,1.95,170.4
670351,José Rojas,batter,0.341,-0.159,0.5,31.0,-1.84,241.0
642028,Josh Rogers,pitcher,0.34,0.34,0.0,29.0,0.85,61.3
676684,Will Vest,pitcher,0.333,0.333,0.0,29.0,0.5,146.1
664875,Justin Lawrence,pitcher,0.333,0.333,0.0,29.0,0.42,133.4
595943,Phillip Evans,batter,0.332,0.332,0.0,31.0,-0.4,247.0
663368,Blake Perkins,batter,0.331,0.779,-0.448,27.0,1.13,168.0
669947,Jesse Scholtens,pitcher,0.329,0.329,0.0,30.0,0.18,85.0
621076,James Kaprielian,pitcher,0.329,0.694,-0.365,30.0,2.39,314.1
656811,Ryan O'Hearn,batter,0.328,0.328,0.0,30.0,-0.12,772.0
682073,David Hensley,batter,0.326,0.057,0.269,28.0,-0.41,137.0
663658,Thaddeus Ward,pitcher,0.325,-0.032,0.358,27.0,-0.31,35.1
592669,Hunter Renfroe,batter,0.325,0.791,-0.466,32.0,4.35,1685.0
592626,Joc Pederson,batter,0.322,0.322,0.0,32.0,1.88,1387.0
608665,Kendall Graveman,pitcher,0.321,0.321,0.0,33.0,4.49,198.1
622694,Elieser Hernández,pitcher,0.321,-0.179,0.5,29.0,-0.63,113.3
605288,Adrian Houser,pitcher,0.318,0.628,-0.31,31.0,1.97,358.4
622682,Víctor Reyes,batter,0.316,0.316,0.0,29.0,-0.06,556.0
663385,Chad Smith,pitcher,0.315,-0.035,0.349,29.0,-0.45,31.2
650331,Lewin Díaz,batter,0.315,0.315,0.0,27.0,0.44,302.0
641432,Willie Calhoun,batter,0.314,0.01,0.304,29.0,-0.96,495.0
679631,Terrin Vavra,batter,0.313,0.055,0.259,27.0,-0.49,159.0
641343,Jake Bauers,batter,0.311,-0.157,0.468,28.0,-1.28,587.0
658668,Edward Olivares,batter,0.31,0.31,0.0,28.0,0.29,670.0
665120,Jared Walsh,batter,0.303,0.303,0.0,30.0,1.12,1155.0
621248,Ralph Garza,pitcher,0.299,0.299,0.0,30.0,0.58,65.1
642201,Eli White,batter,0.298,0.298,0.0,30.0,0.81,354.0
621114,Ryan Burr,pitcher,0.298,0.298,0.0,30.0,0.97,45.2
605244,Aramis Garcia,batter,0.296,-0.027,0.324,31.0,-1.18,209.0
663855,Jordan Hicks,pitcher,0.292,0.292,0.0,27.0,0.51,139.2
660787,Yerry De los Santos,pitcher,0.287,0.602,-0.315,26.0,-0.06,49.3
686747,Joe La Sorsa,pitcher,0.285,0.785,-0.5,26.0,0.27,32.2
669459,Kyle Nelson,pitcher,0.285,0.285,0.0,27.0,0.7,107.2
641829,Jason Martin,batter,0.284,0.284,0.0,28.0,-0.25,154.0
622065,Alex Young,pitcher,0.283,0.283,0.0,30.0,0.26,131.4
656669,Jordan Luplow,batter,0.28,0.28,0.0,30.0,0.55,525.0
669395,Dylan Coleman,pitcher,0.28,0.28,0.0,27.0,1.07,92.2
612434,Miguel Castro,pitcher,0.278,0.278,0.0,29.0,0.72,171.3
670156,Miles Mastrobuoni,batter,0.278,0.278,0.0,28.0,0.44,166.0
622766,Miguel Díaz,pitcher,0.278,0.278,0.0,29.0,0.99,59.2
666906,Jake Alu,batter,0.275,0.275,0.0,27.0,-0.11,175.0
669424,Jimmy Lambert,pitcher,0.27,0.27,0.0,29.0,0.74,97.2
664192,Joey Lucchesi,pitcher,0.268,0.623,-0.354,31.0,1.19,84.3
676480,José Barrero,batter,0.266,0.266,0.0,26.0,-2.03,379.0
663765,Jake Woodford,pitcher,0.266,0.266,0.0,27.0,0.83,162.5
608328,Chase De Jong,pitcher,0.262,0.262,0.0,30.0,0.84,125.5
607755,Andrew Vasquez,pitcher,0.257,0.257,0.0,30.0,0.69,57.5
571927,Steven Matz,pitcher,0.253,0.253,0.0,33.0,3.94,303.2
682171,Penn Murfee,pitcher,0.253,0.562,-0.309,30.0,1.35,86.0
606157,Aristides Aquino,batter,0.25,0.702,-0.452,30.0,1.07,480.0
656222,Jalen Beeks,pitcher,0.248,0.248,0.0,30.0,0.57,103.1
663567,Peter Lambert,pitcher,0.245,0.245,0.0,27.0,0.16,92.3
596056,John Nogowski,batter,0.245,0.245,0.0,31.0,-0.34,143.0
596133,Luke Weaver,pitcher,0.245,-0.082,0.327,30.0,-0.22,223.6
689266,Dylan Dodd,pitcher,0.244,0.244,0.0,26.0,-0.71,34.1
595939,Chris Ellis,pitcher,0.242,0.242,0.0,31.0,0.96,33.2
663698,Joey Bart,batter,0.241,0.241,0.0,27.0,0.4,392.0
650895,Diego Castillo,pitcher,0.239,0.239,0.0,30.0,0.95,122.3
663574,Tony Santillan,pitcher,0.239,0.239,0.0,27.0,1.16,65.4
592178,Kris Bryant,batter,0.239,0.239,0.0,32.0,2.96,1120.0
547001,Cody Poteet,pitcher,0.237,0.237,0.0,29.0,0.4,58.2
680911,Owen Miller,batter,0.236,0.236,0.0,27.0,-0.35,999.0
663992,Richard Lovelady,pitcher,0.23,0.23,0.0,28.0,0.58,43.3
656685,Brett Martin,pitcher,0.229,0.229,0.0,29.0,0.33,112.1
650907,René Pinto,batter,0.229,0.229,0.0,27.0,0.18,193.0
640492,José Azocar,batter,0.227,0.227,0.0,28.0,-0.01,318.0
657061,Cole Tucker,batter,0.227,-0.068,0.295,27.0,-1.69,204.0
664776,Jake Cousins,pitcher,0.226,0.226,0.0,29.0,1.01,53.2
669684,Chris Murphy,pitcher,0.225,0.725,-0.5,26.0,0.1,47.2
542932,Jon Berti,batter,0.225,0.225,0.0,34.0,5.18,1105.0
592426,Luke Jackson,pitcher,0.224,0.496,-0.272,32.0,2.8,105.2
592779,Brock Stewart,pitcher,0.223,0.492,-0.27,32.0,1.62,30.2
592789,Noah Syndergaard,pitcher,0.223,0.223,0.0,31.0,0.69,233.2
621550,Patrick Wisdom,batter,0.223,0.492,-0.269,32.0,3.19,1211.0
664057,Andrew Stevenson,batter,0.223,0.223,0.0,30.0,0.14,253.0
608371,Lucas Sims,pitcher,0.222,0.722,-0.5,30.0,2.17,114.2
680776,Jarren Duran,batter,0.22,0.72,-0.5,27.0,1.35,697.0
606149,Giovanny Gallegos,pitcher,0.219,0.219,0.0,32.0,2.43,197.2
596057,Daniel Norris,pitcher,0.217,-0.283,0.5,31.0,-1.5,127.4
643418,Shed Long,batter,0.216,0.216,0.0,28.0,-0.34,121.0
645302,Víctor Robles,batter,0.215,0.641,-0.426,27.0,1.64,902.0
622780,Ángel Perdomo,pitcher,0.213,0.213,0.0,30.0,0.23,46.0
595345,Steven Okert,pitcher,0.213,0.213,0.0,32.0,2.35,146.3
663436,Davis Martin,pitcher,0.213,0.213,0.0,27.0,0.01,63.1
656252,Bobby Bradley,batter,0.212,0.212,0.0,28.0,0.01,296.0
641745,Brad Keller,pitcher,0.211,0.211,0.0,28.0,0.2,317.5
664337,Miguel Yajure,pitcher,0.21,0.21,0.0,26.0,-1.4,39.1
642336,Francisco Mejía,batter,0.207,0.683,-0.476,28.0,2.31,740.0
607179,Jordan Weems,pitcher,0.206,0.206,0.0,31.0,0.21,98.6
642048,Tayler Saucedo,pitcher,0.205,0.205,0.0,31.0,0.42,74.6
663423,Trent Thornton,pitcher,0.205,0.205,0.0,30.0,0.28,126.1
608577,Nomar Mazara,batter,0.204,0.204,0.0,29.0,-0.33,352.0
669270,Joel Kuhnel,pitcher,0.202,-0.066,0.268,29.0,-0.53,71.0
668941,JoJo Romero,pitcher,0.201,0.201,0.0,27.0,0.35,61.3
664059,Sam Haggerty,batter,0.2,0.627,-0.428,30.0,2.19,403.0
657031,Josh Taylor,pitcher,0.199,0.199,0.0,31.0,0.74,68.4
642068,Jordan Sheffield,pitcher,0.199,0.199,0.0,29.0,0.67,31.1
642130,Blake Taylor,pitcher,0.198,0.198,0.0,28.0,0.34,62.0
658648,Pedro Avila,pitcher,0.198,0.198,0.0,27.0,0.47,58.1
642721,Kelvin Gutiérrez,batter,0.197,0.197,0.0,29.0,-0.18,328.0
641645,Luis Guillorme,batter,0.197,0.617,-0.42,29.0,1.97,612.0
642211,Justin Williams,batter,0.197,0.197,0.0,28.0,-0.5,137.0
657508,Mike Baumann,pitcher,0.197,0.197,0.0,28.0,0.18,108.3
681987,Nate Eaton,batter,0.196,0.196,0.0,27.0,0.32,178.0
640455,Sean Manaea,pitcher,0.193,0.193,0.0,32.0,2.68,455.4
663734,Nick Neidert,pitcher,0.191,0.191,0.0,27.0,0.45,40.2
670059,Colin Holderman,pitcher,0.189,0.492,-0.304,28.0,0.99,84.1
670990,Yohan Ramírez,pitcher,0.187,0.187,0.0,29.0,0.5,102.4
670097,Zack Short,batter,0.186,0.186,0.0,29.0,-0.33,450.0
656412,Alex Faedo,pitcher,0.184,0.184,0.0,28.0,0.08,117.4
547004,Rio Ruiz,batter,0.183,0.183,0.0,30.0,-0.57,141.0
614177,Franmil Reyes,batter,0.183,0.183,0.0,28.0,0.32,1004.0
641598,Mitch Garver,batter,0.181,0.432,-0.251,33.0,4.72,862.0
666168,Mason Thompson,pitcher,0.181,0.553,-0.371,26.0,-0.04,102.4
605513,Spencer Turnbull,pitcher,0.178,0.178,0.0,31.0,0.69,81.0
660766,Juan Yepez,batter,0.178,0.589,-0.411,26.0,-0.4,344.0
669212,Eli Morgan,pitcher,0.178,0.178,0.0,28.0,0.4,226.2
642758,Domingo Acevedo,pitcher,0.178,0.178,0.0,30.0,0.62,87.3
661527,Seth Martinez,pitcher,0.177,0.177,0.0,29.0,0.42,84.2
666214,Joey Wentz,pitcher,0.176,-0.092,0.267,26.0,-1.42,137.4
656232,Brandon Bielak,pitcher,0.175,0.175,0.0,28.0,0.16,142.1
665625,Elvis Peguero,pitcher,0.175,0.175,0.0,27.0,0.05,82.2
607216,Joey Krehbiel,pitcher,0.175,0.175,0.0,31.0,0.44,70.3
676840,Matt Peacock,pitcher,0.174,0.174,0.0,30.0,0.17,96.1
546990,Anthony Alford,batter,0.172,0.172,0.0,29.0,0.19,152.0
543939,Kolten Wong,batter,0.17,0.461,-0.291,33.0,5.53,1260.0
594987,Casey Sadler,pitcher,0.169,0.169,0.0,33.0,2.05,40.1
595751,Jorge Alfaro,batter,0.166,0.166,0.0,31.0,-0.22,637.0
681806,Andrew Wantz,pitcher,0.165,0.44,-0.274,28.0,1.27,116.3
622250,Josh Sborz,pitcher,0.164,-0.153,0.317,30.0,-0.63,145.2
595978,Austin Hedges,batter,0.163,-0.182,0.345,31.0,-1.4,881.0
650959,Marcos Diplán,pitcher,0.162,0.162,0.0,27.0,0.38,35.2
641360,Phil Bickford,pitcher,0.162,0.162,0.0,28.0,0.6,185.2
642133,Rowdy Tellez,batter,0.16,0.16,0.0,29.0,-0.28,1285.0
600921,Andrés Machado,pitcher,0.159,0.159,0.0,31.0,0.32,144.3
683021,Michael Stefanic,batter,0.159,0.159,0.0,28.0,0.07,140.0
592530,José Marmolejos,batter,0.159,0.159,0.0,31.0,-0.59,122.0
641729,Joe Jiménez,pitcher,0.159,0.418,-0.259,29.0,0.86,158.4
609280,Miguel Andújar,batter,0.159,0.159,0.0,29.0,-0.24,392.0
664123,Scott Effross,pitcher,0.156,0.656,-0.5,30.0,1.45,70.4
658551,Junior Fernández,pitcher,0.154,0.154,0.0,27.0,0.19,38.4
647315,Zach Pop,pitcher,0.154,0.154,0.0,27.0,0.42,106.5
605195,Kyle Crick,pitcher,0.153,0.153,0.0,31.0,0.24,39.3
621446,Lewis Brinson,batter,0.152,0.152,0.0,30.0,-0.4,329.0
665019,Kody Clemens,batter,0.152,0.152,0.0,28.0,-0.27,275.0
650893,Génesis Cabrera,pitcher,0.15,0.15,0.0,27.0,0.23,170.3
595928,John Curtiss,pitcher,0.149,0.149,0.0,31.0,0.18,63.3
594311,Jandel Gustave,pitcher,0.149,0.149,0.0,31.0,0.17,46.1
683232,Nick Mears,pitcher,0.148,0.148,0.0,27.0,0.37,44.2
656180,Riley Adams,batter,0.147,0.533,-0.387,28.0,1.59,433.0
608334,Carson Fulmer,pitcher,0.145,0.145,0.0,30.0,0.16,35.2
670036,Matt Festa,pitcher,0.143,0.143,0.0,31.0,0.15,66.1
656537,Derek Hill,batter,0.14,0.14,0.0,28.0,-0.02,292.0
642216,Allan Winans,pitcher,0.138,0.138,0.0,28.0,0.0,32.1
663546,Sean Hjelle,pitcher,0.138,-0.26,0.399,27.0,-1.06,54.0
681810,Austin Warren,pitcher,0.138,0.138,0.0,28.0,0.74,37.3
622503,Nabil Crismatt,pitcher,0.138,0.138,0.0,29.0,0.41,161.2
621512,Tomás Nido,batter,0.136,0.136,0.0,30.0,-0.02,544.0
701643,Grant Hartwig,pitcher,0.135,0.439,-0.304,26.0,-0.36,35.1
657108,Evan White,batter,0.134,0.134,0.0,28.0,-0.62,104.0
621011,Max Schrock,batter,0.134,0.134,0.0,29.0,-0.14,161.0
621035,Chris Taylor,batter,0.134,0.486,-0.352,33.0,4.68,1477.0
596059,Rougned Odor,batter,0.132,0.132,0.0,30.0,-0.26,992.0
676831,Kodi Whitley,pitcher,0.13,0.13,0.0,29.0,0.26,37.3
544725,Leury García,batter,0.128,-0.372,0.5,33.0,1.15,805.0
656548,Jordan Holloway,pitcher,0.128,0.128,0.0,28.0,0.21,38.2
667427,Zach Jackson,pitcher,0.125,0.625,-0.5,29.0,1.59,66.0
675656,Kevin Smith,batter,0.124,0.124,0.0,27.0,-0.27,333.0
622100,Taylor Jones,batter,0.122,0.122,0.0,30.0,0.07,109.0
661383,Oliver Ortega,pitcher,0.116,0.116,0.0,27.0,0.22,57.3
656061,Albert Abreu,pitcher,0.113,0.113,0.0,28.0,0.18,133.4
657649,Jared Koenig,pitcher,0.111,0.111,0.0,30.0,-0.11,39.1
670370,Andrew Young,batter,0.11,0.11,0.0,30.0,-0.74,104.0
640444,Wil Crowe,pitcher,0.109,0.109,0.0,29.0,0.1,201.4
664850,Patrick Mazeika,batter,0.106,0.106,0.0,30.0,-0.4,159.0
663845,Alfonso Rivas,batter,0.105,0.36,-0.255,27.0,0.75,459.0
594577,Mike Mayers,pitcher,0.103,-0.397,0.5,32.0,0.48,151.3
518934,DJ LeMahieu,batter,0.102,0.102,0.0,35.0,6.51,1782.0
672335,Cionel Pérez,pitcher,0.101,0.594,-0.493,28.0,1.84,136.2
607229,Robert Gsellman,pitcher,0.101,0.101,0.0,30.0,0.04,43.3
669742,Darick Hall,batter,0.099,0.099,0.0,28.0,-0.25,198.0
669352,Bubba Thompson,batter,0.098,0.598,-0.5,26.0,-0.37,241.0
643511,Tyler Rogers,pitcher,0.097,0.478,-0.38,33.0,4.98,233.3
669920,Jason Alexander,pitcher,0.097,-0.295,0.392,31.0,-0.75,71.2
657709,Michael Papierski,batter,0.095,0.095,0.0,28.0,-0.58,103.0
663986,Trevor Stephan,pitcher,0.093,0.593,-0.5,28.0,1.77,200.4
668663,Tres Barrera,batter,0.09,0.09,0.0,29.0,0.04,162.0
641796,Tim Locastro,batter,0.089,0.089,0.0,31.0,-0.66,270.0
605521,Art Warren,pitcher,0.089,0.089,0.0,31.0,0.2,57.0
596825,Robel García,batter,0.088,0.088,0.0,31.0,-0.88,117.0
641582,Matt Foster,pitcher,0.087,0.087,0.0,29.0,-0.2,84.0
667376,Miguel Sánchez,pitcher,0.086,0.086,0.0,30.0,-0.02,39.1
656577,Alex Jackson,batter,0.085,0.085,0.0,28.0,-0.58,163.0
664789,Ka'ai Tom,batter,0.084,0.084,0.0,30.0,-0.48,134.0
666198,Carter Kieboom,batter,0.082,0.525,-0.442,26.0,-1.08,343.0
641943,Joshua Palacios,batter,0.082,0.082,0.0,28.0,-0.49,355.0
680814,Peyton Burdick,batter,0.081,0.081,0.0,27.0,-0.39,139.0
675921,Spencer Howard,pitcher,0.081,-0.419,0.5,27.0,-2.38,89.5
641779,Charles Leblanc,batter,0.081,0.581,-0.5,28.0,0.66,169.0
676596,Josh Fleming,pitcher,0.08,-0.42,0.5,28.0,-1.96,191.3
677865,Justin Bruihl,pitcher,0.079,0.079,0.0,27.0,0.16,71.4
572138,Jon Singleton,batter,0.078,-0.422,0.5,32.0,-0.51,107.0
661531,Brian Serven,batter,0.076,0.076,0.0,29.0,-0.46,228.0
681911,Alex Vesia,pitcher,0.074,0.574,-0.5,28.0,1.97,152.3
545341,Randal Grichuk,batter,0.074,0.493,-0.418,32.0,2.47,1554.0
641726,Daulton Jefferies,pitcher,0.074,0.074,0.0,28.0,-0.04,54.1
622075,Yency Almonte,pitcher,0.072,0.072,0.0,30.0,-0.18,132.4
621383,Tanner Banks,pitcher,0.071,0.071,0.0,32.0,1.12,114.0
657571,Caleb Ferguson,pitcher,0.07,0.374,-0.304,27.0,0.76,96.4
595909,Jake Cave,batter,0.069,0.069,0.0,31.0,-0.78,561.0
676050,Packy Naughton,pitcher,0.068,0.068,0.0,28.0,-0.09,59.2
656976,Pavin Smith,batter,0.066,0.066,0.0,28.0,-0.5,1061.0
659275,Dinelson Lamet,pitcher,0.065,-0.435,0.5,31.0,-1.59,106.3
622666,Johan Camargo,batter,0.065,0.065,0.0,30.0,-0.51,208.0
621311,David Dahl,batter,0.062,0.062,0.0,30.0,-0.8,229.0
660896,Jorge Alcalá,pitcher,0.062,0.062,0.0,28.0,0.11,78.4
669711,Greg Weissert,pitcher,0.06,0.06,0.0,29.0,-0.1,31.1
660853,Enyel De Los Santos,pitcher,0.057,0.557,-0.5,28.0,1.23,156.5
621450,Skye Bolt,batter,0.056,0.056,0.0,30.0,-0.82,176.0
646242,Jhonathan Díaz,pitcher,0.054,0.054,0.0,27.0,0.18,35.1
605525,J. B. Wendelken,pitcher,0.052,0.052,0.0,31.0,-0.12,72.2
666915,Bobby Dalbec,batter,0.051,0.051,0.0,29.0,-0.6,871.0
624513,Dom Nuñez,batter,0.05,0.05,0.0,29.0,-0.88,304.0
666204,Dany Jiménez,pitcher,0.049,0.383,-0.333,30.0,0.87,57.2
642546,Jonathan Hernández,pitcher,0.048,0.048,0.0,27.0,-0.05,61.3
553882,Omar Narváez,batter,0.048,0.048,0.0,32.0,1.7,895.0
602074,Yonathan Daza,batter,0.047,0.538,-0.491,30.0,1.51,819.0
605538,Matt Wisler,pitcher,0.047,0.462,-0.416,31.0,0.85,95.0
656212,Charlie Barnes,pitcher,0.042,0.042,0.0,28.0,-0.33,38.0
665155,Nick Maton,batter,0.041,0.041,0.0,27.0,-0.38,510.0
571745,Mitch Haniger,batter,0.041,0.041,0.0,33.0,3.81,1191.0
670090,Wyatt Mills,pitcher,0.037,0.037,0.0,29.0,-0.31,41.3
621006,Richie Martin,batter,0.037,0.037,0.0,29.0,-0.95,138.0
641682,Ryan Hendrix,pitcher,0.036,0.036,0.0,29.0,-0.25,39.3
672578,Carlos Hernández,pitcher,0.036,0.036,0.0,27.0,0.28,211.2
687799,Cade Marlowe,batter,0.036,0.536,-0.5,27.0,1.06,100.0
649144,Alex Wells,pitcher,0.035,0.035,0.0,27.0,-0.27,45.4
623485,Ashton Goudeau,pitcher,0.035,0.035,0.0,31.0,-0.1,54.2
664054,Cody Stashak,pitcher,0.032,0.032,0.0,30.0,-0.29,31.3
650382,Darwinzon Hernández,pitcher,0.031,0.031,0.0,27.0,0.01,47.3
624647,Victor González,pitcher,0.03,0.325,-0.295,28.0,0.72,68.3
656403,Drew Ellis,batter,0.03,0.03,0.0,28.0,-0.85,129.0
607188,Jake Faria,pitcher,0.029,0.029,0.0,30.0,-0.16,34.2
661440,Mauricio Llovera,pitcher,0.026,0.026,0.0,28.0,-0.19,57.3
656290,Drew Carlton,pitcher,0.026,0.026,0.0,28.0,-0.12,31.6
663853,Romy Gonzalez,batter,0.026,0.026,0.0,27.0,-0.72,239.0
656887,Sean Reid-Foley,pitcher,0.025,0.025,0.0,28.0,-0.3,37.4
605151,Archie Bradley,pitcher,0.023,0.023,0.0,31.0,0.02,76.3
607481,Aaron Bummer,pitcher,0.021,0.021,0.0,30.0,0.14,143.5
516782,Starling Marte,batter,0.02,0.02,0.0,35.0,7.85,1385.0
676083,Janson Junk,pitcher,0.019,0.019,0.0,28.0,-0.18,31.3
621458,Edwin Ríos,batter,0.016,0.016,0.0,30.0,-0.95,186.0
657514,Brennan Bernardino,pitcher,0.016,0.016,0.0,32.0,1.12,52.3
664948,Anthony Misiewicz,pitcher,0.014,0.014,0.0,29.0,-0.12,94.2
592717,Aaron Sanchez,pitcher,0.013,0.013,0.0,31.0,-0.08,95.1
641329,Bryan Baker,pitcher,0.013,0.513,-0.5,29.0,1.53,115.3
614173,Franchy Cordero,batter,0.011,0.011,0.0,29.0,-1.05,482.0
641658,Garrett Hampson,batter,0.011,0.511,-0.5,29.0,0.98,973.0
663372,Ryan Feltner,pitcher,0.01,0.01,0.0,27.0,-0.37,146.3
663878,Nate Pearson,pitcher,0.01,0.01,0.0,27.0,-0.2,57.2
656657,Zach Logue,pitcher,0.007,-0.321,0.328,28.0,-1.33,68.0
641743,Anthony Kay,pitcher,0.006,0.006,0.0,29.0,-0.27,49.4
621563,Joey Wendle,batter,0.006,0.006,0.0,34.0,5.78,1194.0
664092,Sean Poppen,pitcher,0.005,0.005,0.0,30.0,-0.38,50.4
658431,Adonis Medina,pitcher,0.004,0.004,0.0,27.0,-0.27,30.4
669674,Sam Long,pitcher,0.003,0.003,0.0,28.0,-0.37,127.3
642092,Riley Smith,pitcher,0.001,0.001,0.0,29.0,-0.42,67.1
595881,Tyler Beede,pitcher,0.0,0.0,0.0,31.0,-0.34,62.1
607572,Sam Howard,pitcher,-0.002,-0.002,0.0,31.0,-0.41,47.0
607461,Matt Beaty,batter,-0.003,-0.003,0.0,31.0,-0.92,364.0
670950,Trevor Richards,pitcher,-0.003,-0.003,0.0,31.0,-0.06,201.3
641672,Thomas Hatch,pitcher,-0.005,-0.005,0.0,29.0,-0.39,41.5
592192,Mark Canha,batter,-0.005,0.308,-0.312,35.0,7.34,1695.0
656322,Sam Coonrod,pitcher,-0.006,-0.006,0.0,31.0,-0.18,60.5
641907,Patrick Murphy,pitcher,-0.007,-0.007,0.0,29.0,-0.41,33.2
607455,Anthony Banda,pitcher,-0.009,-0.009,0.0,30.0,-0.32,66.4
663527,Tyler Nevin,batter,-0.009,-0.009,0.0,27.0,-0.84,313.0
519203,Anthony Rizzo,batter,-0.01,-0.01,0.0,34.0,4.78,1586.0
592254,José De León,pitcher,-0.013,-0.013,0.0,31.0,-0.49,35.2
664874,Seby Zavala,batter,-0.013,0.313,-0.326,30.0,0.52,502.0
621057,Justin Garza,pitcher,-0.02,-0.02,0.0,30.0,-0.25,46.3
641820,Trey Mancini,batter,-0.021,-0.021,0.0,32.0,1.32,1490.0
681982,Grant Anderson,pitcher,-0.021,-0.021,0.0,27.0,-0.29,35.2
655889,Manuel Rodríguez,pitcher,-0.022,-0.022,0.0,27.0,-0.62,30.4
675912,Zac Lowther,pitcher,-0.023,-0.023,0.0,28.0,-0.47,34.3
663753,Reiss Knehr,pitcher,-0.023,-0.023,0.0,27.0,-0.34,47.4
680700,Richie Palacios,batter,-0.035,0.293,-0.329,27.0,0.36,225.0
663630,Ryan McKenna,batter,-0.035,0.373,-0.408,27.0,0.66,508.0
572008,Chris Owings,batter,-0.036,-0.444,0.408,32.0,-0.18,143.0
642083,Aaron Slegers,pitcher,-0.036,-0.036,0.0,31.0,-0.51,31.0
593144,Richard Rodríguez,pitcher,-0.037,-0.037,0.0,34.0,2.06,64.1
595956,Cam Gallagher,batter,-0.039,-0.039,0.0,31.0,-0.76,320.0
608841,Joey Meneses,batter,-0.042,0.458,-0.5,32.0,1.66,897.0
605164,Dylan Bundy,pitcher,-0.044,-0.044,0.0,31.0,-0.48,230.2
596847,Ji Man Choi,batter,-0.044,-0.427,0.383,33.0,1.75,855.0
642152,Lou Trivino,pitcher,-0.045,-0.045,0.0,32.0,1.02,130.3
664918,Kyle Keller,pitcher,-0.046,-0.046,0.0,31.0,-0.53,33.1
664199,Taylor Clarke,pitcher,-0.046,-0.046,0.0,31.0,-0.27,151.1
642397,Gregory Soto,pitcher,-0.048,0.409,-0.456,29.0,1.47,186.4
656257,Jeff Brigham,pitcher,-0.049,-0.345,0.296,32.0,0.23,61.2
595453,Chad Wallach,batter,-0.052,-0.433,0.381,32.0,-0.78,278.0
592229,Dylan Covey,pitcher,-0.055,-0.055,0.0,32.0,0.47,43.0
500743,Miguel Rojas,batter,-0.055,-0.055,0.0,35.0,6.4,1475.0
641771,Chad Kuhl,pitcher,-0.056,-0.387,0.33,31.0,-1.26,255.2
623520,David Bote,batter,-0.056,0.444,-0.5,31.0,0.32,454.0
543877,Christian Vázquez,batter,-0.057,-0.057,0.0,33.0,2.92,1332.0
592761,Caleb Smith,pitcher,-0.058,-0.058,0.0,32.0,0.79,183.2
666818,Luis Frías,pitcher,-0.063,0.437,-0.5,26.0,-0.65,57.3
650530,Bryan Garcia,pitcher,-0.066,-0.066,0.0,29.0,-0.81,59.2
675627,Michael Grove,pitcher,-0.068,-0.415,0.347,27.0,-1.32,100.1
543068,C. J. Cron,batter,-0.069,-0.069,0.0,34.0,5.23,1457.0
641386,Ben Bowden,pitcher,-0.07,-0.07,0.0,29.0,-0.58,35.2
