player_id,name,position,causal_war,trad_war,rank_causal,rank_trad,rank_diff,pa,pa_total,ip_total,ci_low,ci_high,war_source,sparse
474832,Brandon Belt,batter,1.49,1.9700000286102295,76,149,73,407,412.0,,,,season_batting_stats.war,False
650402,Gleyber Torres,batter,1.42,2.377069735255723,77,119,42,1395,1406.0,,,,season_batting_stats.war,False
545341,Randal Grichuk,batter,1.38,1.6513200469017029,78,183,105,747,750.0,,,,season_batting_stats.war,False
668904,Royce Lewis,batter,1.38,1.4460170021501637,78,210,132,587,590.0,,,,season_batting_stats.war,False
680977,Brendan Donovan,batter,1.33,2.4299804522261708,80,113,33,1013,1023.0,,,,season_batting_stats.war,False
645302,Víctor Robles,batter,1.31,2.1602374631336354,81,136,55,406,421.0,,,,season_batting_stats.war,False
681807,David Fry,batter,1.26,1.1491791187827267,82,236,154,531,536.0,,,,season_batting_stats.war,False
641933,Tyler O'Neill,batter,1.26,1.9252102489063827,82,153,71,728,737.0,,,,season_batting_stats.war,False
641487,J. P. Crawford,batter,1.25,4.153939451834168,84,32,-52,1075,1089.0,,,,season_batting_stats.war,False
694192,Jackson Chourio,batter,1.25,3.859999895095825,84,42,-42,579,585.0,,,,season_batting_stats.war,False
457705,Andrew McCutchen,batter,1.23,1.1345850009667247,86,238,152,979,988.0,,,,season_batting_stats.war,False
673962,Josh Jung,batter,1.21,2.1503362794434424,87,137,50,764,773.0,,,,season_batting_stats.war,False
666149,Tyler Fitzgerald,batter,1.21,2.50698667550087,87,107,20,373,375.0,,,,season_batting_stats.war,False
673357,Luis Robert,batter,1.2,3.618333488702774,89,49,-40,1002,1020.0,,,,season_batting_stats.war,False
670770,TJ Friedl,batter,1.19,2.422920786816141,90,115,25,880,897.0,,,,season_batting_stats.war,False
669221,Sean Murphy,batter,1.18,2.993749976158142,91,79,-12,705,712.0,,,,season_batting_stats.war,False
663697,Jonathan India,batter,1.18,1.4930617131458956,91,202,111,1156,1166.0,,,,season_batting_stats.war,False
671739,Michael Harris,batter,1.15,3.3775728216449035,93,60,-33,1021,1030.0,,,,season_batting_stats.war,False
663538,Nico Hoerner,batter,1.15,4.630413869343995,93,22,-71,1321,1329.0,,,,season_batting_stats.war,False
642715,Willy Adames,batter,1.13,3.066017891641535,95,72,-23,1338,1346.0,,,,season_batting_stats.war,False
677551,Wander Franco,batter,1.11,5.360000133514404,96,17,-79,483,491.0,,,,season_batting_stats.war,False
668901,Mark Vientos,batter,1.1,1.804590551005114,97,164,67,744,745.0,,,,season_batting_stats.war,False
621439,Byron Buxton,batter,1.06,2.222989080068858,98,125,27,728,736.0,,,,season_batting_stats.war,False
527038,Wilmer Flores,batter,1.02,1.5464943022220985,99,193,94,688,696.0,,,,season_batting_stats.war,False
669257,Will Smith,batter,1.0,3.7668255071437104,100,44,-56,1154,1175.0,,,,season_batting_stats.war,False
592663,J.T. Realmuto,batter,1.0,3.2484818198421674,100,64,-36,1011,1021.0,,,,season_batting_stats.war,False
656811,Ryan O'Hearn,batter,0.98,1.527057479441851,102,195,93,864,870.0,,,,season_batting_stats.war,False
623993,Anthony Santander,batter,0.97,2.8694932984879404,103,86,-17,1330,1342.0,,,,season_batting_stats.war,False
657041,Lane Thomas,batter,0.97,1.9046528124371624,103,159,56,1247,1253.0,,,,season_batting_stats.war,False
593428,Xander Bogaerts,batter,0.93,2.912669040508039,105,84,-21,1142,1154.0,,,,season_batting_stats.war,False
673490,Ha-Seong Kim,batter,0.92,4.213540145950596,106,29,-77,1070,1096.0,,,,season_batting_stats.war,False
663886,Tyler Stephenson,batter,0.92,1.4782171030492746,106,205,99,1022,1032.0,,,,season_batting_stats.war,False
664761,Alec Bohm,batter,0.88,1.5757632346539483,108,189,81,1275,1284.0,,,,season_batting_stats.war,False
621493,Taylor Ward,batter,0.87,2.047789190020134,109,142,33,1063,1072.0,,,,season_batting_stats.war,False
669364,Xavier Edwards,batter,0.85,1.6774741377604683,110,179,69,382,388.0,,,,season_batting_stats.war,False
671056,Iván Herrera,batter,0.84,1.559438926551995,111,192,81,302,303.0,,,,season_batting_stats.war,False
595777,Jurickson Profar,batter,0.82,1.5251108726322797,112,196,84,1207,1217.0,,,,season_batting_stats.war,False
677800,Wilyer Abreu,batter,0.81,3.122579968245016,113,70,-43,528,531.0,,,,season_batting_stats.war,False
680777,Ryan Jeffers,batter,0.81,2.568942867825996,113,103,-10,817,823.0,,,,season_batting_stats.war,False
608701,Rob Refsnyder,batter,0.8,0.7085714214123212,115,282,167,543,546.0,,,,season_batting_stats.war,False
596146,Max Kepler,batter,0.74,1.985492315868841,116,148,32,907,914.0,,,,season_batting_stats.war,False
669003,Garrett Mitchell,batter,0.7,1.7049999499557824,117,176,59,295,302.0,,,,season_batting_stats.war,False
456781,Donovan Solano,batter,0.7,1.3411068960303871,117,220,103,782,786.0,,,,season_batting_stats.war,False
650859,Luis Rengifo,batter,0.7,1.8994125976104126,117,161,44,739,749.0,,,,season_batting_stats.war,False
578428,Jose Iglesias,batter,0.69,3.0399999618530273,120,77,-43,336,337.0,,,,season_batting_stats.war,False
671218,Heliot Ramos,batter,0.67,2.0101037813305442,121,144,23,572,578.0,,,,season_batting_stats.war,False
687462,Spencer Horwitz,batter,0.66,1.0482464316896918,122,247,125,423,422.0,,,,season_batting_stats.war,False
682829,Elly De La Cruz,batter,0.65,3.510365120768016,123,53,-70,1112,1123.0,,,,season_batting_stats.war,False
664040,Brandon Lowe,batter,0.64,2.203147426853335,124,129,5,856,861.0,,,,season_batting_stats.war,False
694497,Evan Carter,batter,0.63,1.12339806788176,125,240,115,303,309.0,,,,season_batting_stats.war,False
645277,Ozzie Albies,batter,0.61,3.646821445971727,126,48,-78,1110,1120.0,,,,season_batting_stats.war,False
695578,James Wood,batter,0.61,1.0700000524520874,126,245,119,334,336.0,,,,season_batting_stats.war,False
453568,Charlie Blackmon,batter,0.59,0.9075657786768779,128,257,129,898,912.0,,,,season_batting_stats.war,False
676801,Chas McCormick,batter,0.58,1.9602638981587654,129,150,21,756,758.0,,,,season_batting_stats.war,False
672515,Gabriel Moreno,batter,0.54,3.5162921032209074,130,52,-78,787,801.0,,,,season_batting_stats.war,False
571448,Nolan Arenado,batter,0.54,2.4497033402550765,130,110,-20,1233,1247.0,,,,season_batting_stats.war,False
676059,Jordan Westburg,batter,0.54,1.9040895986419193,130,160,30,691,692.0,,,,season_batting_stats.war,False
666182,Bo Bichette,batter,0.49,2.9402222209506563,133,82,-51,929,945.0,,,,season_batting_stats.war,False
592192,Mark Canha,batter,0.48,1.3627607657865513,134,219,85,963,978.0,,,,season_batting_stats.war,False
665862,Jazz Chisholm,batter,0.48,2.20213424731723,134,130,-4,1055,1073.0,,,,season_batting_stats.war,False
542932,Jon Berti,batter,0.46,1.9166667262713115,136,156,20,506,516.0,,,,season_batting_stats.war,False
519317,Giancarlo Stanton,batter,0.46,0.11276710065256836,136,349,213,920,936.0,,,,season_batting_stats.war,False
573262,Mike Yastrzemski,batter,0.45,2.22814034579093,138,124,-14,843,855.0,,,,season_batting_stats.war,False
643565,Mike Tauchman,batter,0.42,1.7313049537999017,139,173,34,748,751.0,,,,season_batting_stats.war,False
666139,Josh Lowe,batter,0.38,2.3715565998236516,140,120,-20,885,893.0,,,,season_batting_stats.war,False
641598,Mitch Garver,batter,0.38,1.0216546568581812,140,250,110,826,834.0,,,,season_batting_stats.war,False
663624,Ryan Mountcastle,batter,0.38,2.2143529776704227,140,127,-13,987,997.0,,,,season_batting_stats.war,False
660821,Jesús Sánchez,batter,0.37,1.2083262780965385,143,229,86,936,944.0,,,,season_batting_stats.war,False
665833,Oneil Cruz,batter,0.36,2.4085132484331564,144,117,-27,624,639.0,,,,season_batting_stats.war,False
669720,Austin Hays,batter,0.33,1.6686038193526302,145,181,36,828,838.0,,,,season_batting_stats.war,False
678009,Parker Meadows,batter,0.28,1.7605719509518754,146,169,23,469,472.0,,,,season_batting_stats.war,False
553993,Eugenio Suárez,batter,0.28,2.707046508074164,146,91,-55,1325,1334.0,,,,season_batting_stats.war,False
605137,Josh Bell,batter,0.24,-0.1982084756674615,148,378,230,1209,1228.0,,,,season_batting_stats.war,False
624424,Michael Conforto,batter,0.23,1.0643214755118018,149,246,97,946,958.0,,,,season_batting_stats.war,False
656582,Connor Joe,batter,0.23,0.691261257674243,149,285,136,884,888.0,,,,season_batting_stats.war,False
666397,Edouard Julien,batter,0.19,1.453529360539773,151,208,57,729,731.0,,,,season_batting_stats.war,False
666971,Lourdes Gurriel,batter,0.19,2.4630618064001264,151,109,-42,1198,1215.0,,,,season_batting_stats.war,False
676116,Ryan Noda,batter,0.17,1.6781188659738786,153,178,25,603,606.0,,,,season_batting_stats.war,False
596142,Gary Sánchez,batter,0.17,1.1453430102297546,153,237,84,554,554.0,,,,season_batting_stats.war,False
608385,Jesse Winker,batter,0.17,1.2164004952401044,153,228,75,730,739.0,,,,season_batting_stats.war,False
694671,Wyatt Langford,batter,0.16,4.190000057220459,156,30,-126,551,557.0,,,,season_batting_stats.war,False
518792,Jason Heyward,batter,0.15,1.5841395228408104,157,188,31,641,645.0,,,,season_batting_stats.war,False
663616,Trevor Larnach,batter,0.13,0.8500653343896071,158,264,106,604,612.0,,,,season_batting_stats.war,False
691023,Jordan Walker,batter,0.12,-0.3093157025694291,159,395,236,637,643.0,,,,season_batting_stats.war,False
600869,Jeimer Candelario,batter,0.12,1.4997978783548738,159,197,38,1030,1039.0,,,,season_batting_stats.war,False
679529,Spencer Torkelson,batter,0.12,0.7113223011828651,159,280,121,1077,1089.0,,,,season_batting_stats.war,False
668709,JJ Bleday,batter,0.11,1.4117778557160543,162,215,53,941,945.0,,,,season_batting_stats.war,False
687263,Zach Neto,batter,0.1,3.823157837516383,163,43,-120,924,931.0,,,,season_batting_stats.war,False
666165,Blake Sabol,batter,0.1,0.15994764934659628,163,342,179,377,382.0,,,,season_batting_stats.war,False
671732,Lawrence Butler,batter,0.08,2.1737758943746828,165,135,-30,578,580.0,,,,season_batting_stats.war,False
676391,Ernie Clement,batter,0.06,3.0592856624769786,166,76,-90,500,504.0,,,,season_batting_stats.war,False
669134,Luis Campusano,batter,0.06,-0.029915424658430556,166,359,193,470,473.0,,,,season_batting_stats.war,False
683737,Michael Busch,batter,0.05,2.429999925196171,168,112,-56,646,648.0,,,,season_batting_stats.war,False
681146,Jonah Bride,batter,0.05,0.5058200985350937,168,310,142,376,378.0,,,,season_batting_stats.war,False
641584,Jake Fraley,batter,0.04,0.5493438439419264,170,304,134,752,762.0,,,,season_batting_stats.war,False
643376,Danny Jansen,batter,0.04,1.1207729670160635,170,241,71,620,621.0,,,,season_batting_stats.war,False
621466,DJ Stewart,batter,0.04,-0.218654336589622,170,380,210,377,379.0,,,,season_batting_stats.war,False
676369,Nelson Velázquez,batter,0.03,0.2546210189903278,173,332,159,409,409.0,,,,season_batting_stats.war,False
656976,Pavin Smith,batter,0.01,-0.2569017474837507,174,386,212,395,397.0,,,,season_batting_stats.war,False
681351,Logan O'Hoppe,batter,0.01,2.0897088082256663,174,139,-35,716,721.0,,,,season_batting_stats.war,False
609280,Miguel Andújar,batter,0.0,0.29938874781714675,176,328,152,409,409.0,,,,season_batting_stats.war,False
602104,Ramón Urías,batter,-0.01,1.575495761109479,177,190,13,701,706.0,,,,season_batting_stats.war,False
623912,Harold Ramírez,batter,-0.02,1.2684011438774854,178,223,45,679,688.0,,,,season_batting_stats.war,False
672640,Otto Lopez,batter,-0.02,2.809999942779541,178,88,-90,432,434.0,,,,season_batting_stats.war,False
666181,Will Benson,batter,-0.03,-0.009316641250248567,180,356,176,712,717.0,,,,season_batting_stats.war,False
663698,Joey Bart,batter,-0.04,1.532307738413545,181,194,13,375,377.0,,,,season_batting_stats.war,False
502054,Tommy Pham,batter,-0.05,0.7031953607303116,182,283,101,1029,1039.0,,,,season_batting_stats.war,False
657656,Ramón Laureano,batter,-0.06,1.49413311597213,183,201,18,716,721.0,,,,season_batting_stats.war,False
694384,Nolan Schanuel,batter,-0.06,1.0081597062505792,183,252,69,733,739.0,,,,season_batting_stats.war,False
521692,Salvador Pérez,batter,-0.08,1.6764439065587264,185,180,-5,1234,1257.0,,,,season_batting_stats.war,False
605204,J. D. Davis,batter,-0.08,0.6108392460078298,185,292,107,698,703.0,,,,season_batting_stats.war,False
663837,Matt Vierling,batter,-0.11,2.1968141277279476,187,132,-55,1114,1130.0,,,,season_batting_stats.war,False
650489,Willi Castro,batter,-0.12,2.001583483509024,188,146,-42,1054,1061.0,,,,season_batting_stats.war,False
681546,James Outman,batter,-0.12,2.60115231064612,188,99,-89,720,729.0,,,,season_batting_stats.war,False
669743,Alex Call,batter,-0.14,1.1262137453625167,190,239,49,545,552.0,,,,season_batting_stats.war,False
668939,Adley Rutschman,batter,-0.16,3.7536702733514566,191,45,-146,1331,1346.0,,,,season_batting_stats.war,False
467793,Carlos Santana,batter,-0.18,2.572225912893267,192,102,-90,1211,1222.0,,,,season_batting_stats.war,False
605170,Víctor Caratini,batter,-0.19,1.0075196776333757,193,253,60,506,508.0,,,,season_batting_stats.war,False
624641,Edmundo Sosa,batter,-0.2,1.3900344986340096,194,216,22,576,580.0,,,,season_batting_stats.war,False
658668,Edward Olivares,batter,-0.21,-0.06698796099208924,195,365,170,577,581.0,,,,season_batting_stats.war,False
680700,Richie Palacios,batter,-0.21,1.4949760434159822,195,199,4,414,418.0,,,,season_batting_stats.war,False
669261,Jack Suwinski,batter,-0.22,0.8052650227058683,197,270,73,799,811.0,,,,season_batting_stats.war,False
660766,Juan Yepez,batter,-0.23,0.2967515866847555,198,329,131,311,314.0,,,,season_batting_stats.war,False
666023,Freddy Fermin,batter,-0.26,2.541525776508831,199,105,-94,599,603.0,,,,season_batting_stats.war,False
663728,Cal Raleigh,batter,-0.27,4.036298956588197,200,36,-164,1180,1197.0,,,,season_batting_stats.war,False
641857,Ryan McMahon,batter,-0.28,2.6256132019015976,201,95,-106,1253,1272.0,,,,season_batting_stats.war,False
664983,Jake McCarthy,batter,-0.29,1.1683271237022372,202,235,33,786,807.0,,,,season_batting_stats.war,False
669304,José Miranda,batter,-0.29,1.1850774963218045,202,234,32,575,581.0,,,,season_batting_stats.war,False
543807,George Springer,batter,-0.3,1.4941903372407417,204,200,-4,1295,1303.0,,,,season_batting_stats.war,False
408234,Miguel Cabrera,batter,-0.33,-0.30000001192092896,205,391,186,365,370.0,,,,season_batting_stats.war,False
666135,Alex Kirilloff,batter,-0.33,0.11559054337617919,205,348,143,504,508.0,,,,season_batting_stats.war,False
596129,Dan Vogelbach,batter,-0.33,0.093040202692825,205,352,147,392,398.0,,,,season_batting_stats.war,False
543309,Kyle Higashioka,batter,-0.34,0.6028440337662303,208,293,85,543,545.0,,,,season_batting_stats.war,False
645801,Mike Ford,batter,-0.35,0.5368370520421111,209,307,98,312,313.0,,,,season_batting_stats.war,False
660162,Yoán Moncada,batter,-0.36,0.5885820842500943,210,298,88,393,402.0,,,,season_batting_stats.war,False
686469,Vinnie Pasquantino,batter,-0.37,0.8952380559362826,211,258,47,831,840.0,,,,season_batting_stats.war,False
621020,Dansby Swanson,batter,-0.37,4.576750677063831,211,23,-188,1222,1231.0,,,,season_batting_stats.war,False
657136,Connor Wong,batter,-0.38,1.95017980029074,213,151,-62,880,890.0,,,,season_batting_stats.war,False
664238,Dylan Moore,batter,-0.38,1.6598019151404353,213,182,-31,603,606.0,,,,season_batting_stats.war,False
681624,Andy Pages,batter,-0.39,1.2000000476837158,215,232,17,460,463.0,,,,season_batting_stats.war,False
630105,Jake Cronenworth,batter,-0.42,1.4240149530092083,216,213,-3,1185,1203.0,,,,season_batting_stats.war,False
621550,Patrick Wisdom,batter,-0.42,0.1519747869808133,216,344,128,469,476.0,,,,season_batting_stats.war,False
682928,CJ Abrams,batter,-0.42,3.390592091569775,216,58,-158,1201,1216.0,,,,season_batting_stats.war,False
671277,Luis García,batter,-0.42,1.4532475734701251,216,209,-7,999,1010.0,,,,season_batting_stats.war,False
687952,Christian Encarnacion-Strand,batter,-0.43,-0.053489005991390774,220,363,143,363,364.0,,,,season_batting_stats.war,False
596103,Austin Slater,batter,-0.44,0.24168646080760095,221,334,113,421,421.0,,,,season_batting_stats.war,False
663898,Brendan Rodgers,batter,-0.47,0.7162380209536624,222,279,57,726,731.0,,,,season_batting_stats.war,False
687401,Joey Ortiz,batter,-0.47,2.6375539031268347,222,94,-128,550,556.0,,,,season_batting_stats.war,False
669357,Nolan Gorman,batter,-0.48,1.4880137949424859,224,203,-21,856,866.0,,,,season_batting_stats.war,False
676914,Davis Schneider,batter,-0.49,0.326824336363053,225,326,101,593,592.0,,,,season_batting_stats.war,False
666158,Gavin Lux,batter,-0.49,2.009999990463257,225,145,-80,527,530.0,,,,season_batting_stats.war,False
677649,Ezequiel Duran,batter,-0.5,0.7360359188683784,227,275,48,721,724.0,,,,season_batting_stats.war,False
669701,Josh Smith,batter,-0.5,2.792038822058335,227,89,-138,816,824.0,,,,season_batting_stats.war,False
669707,Jared Triolo,batter,-0.52,1.60102287539999,229,187,-42,654,655.0,,,,season_batting_stats.war,False
681297,Colton Cowser,batter,-0.53,2.414558075195135,230,116,-114,642,645.0,,,,season_batting_stats.war,False
642708,Amed Rosario,batter,-0.55,0.249719414638416,231,333,102,880,891.0,,,,season_batting_stats.war,False
656555,Rhys Hoskins,batter,-0.56,-0.10999999940395355,232,370,138,526,527.0,,,,season_batting_stats.war,False
683734,Andrew Vaughn,batter,-0.58,0.568444062308129,233,302,69,1228,1234.0,,,,season_batting_stats.war,False
553869,Elías Díaz,batter,-0.6,1.3897266610608285,234,217,-17,861,878.0,,,,season_batting_stats.war,False
621438,Tyrone Taylor,batter,-0.61,1.372109389398247,235,218,-17,638,640.0,,,,season_batting_stats.war,False
669242,Tommy Edman,batter,-0.61,1.7258822988061344,235,174,-61,735,748.0,,,,season_batting_stats.war,False
605119,Brian Anderson,batter,-0.61,0.46153005338757414,235,315,80,362,366.0,,,,season_batting_stats.war,False
641943,Joshua Palacios,batter,-0.62,-0.18894737181172036,238,377,139,336,342.0,,,,season_batting_stats.war,False
571657,Kyle Farmer,batter,-0.62,0.8808780313507328,238,261,23,610,615.0,,,,season_batting_stats.war,False
672284,Jarred Kelenic,batter,-0.63,1.24795370095038,240,225,-15,850,865.0,,,,season_batting_stats.war,False
665161,Jeremy Peña,batter,-0.64,3.8894602544661585,241,41,-200,1312,1334.0,,,,season_batting_stats.war,False
665839,Enmanuel Valdez,batter,-0.64,-0.32370969028242175,241,397,156,369,372.0,,,,season_batting_stats.war,False
518595,Travis d'Arnaud,batter,-0.65,0.6852631828179669,243,287,44,637,646.0,,,,season_batting_stats.war,False
656413,Stuart Fairchild,batter,-0.66,0.6969262226561054,244,284,40,480,488.0,,,,season_batting_stats.war,False
666624,Christopher Morel,batter,-0.66,0.2656250216066837,244,331,87,1031,1040.0,,,,season_batting_stats.war,False
628451,Andy Ibáñez,batter,-0.66,1.643144685517317,244,185,-59,633,636.0,,,,season_batting_stats.war,False
682626,Francisco Álvarez,batter,-0.67,0.8829310294148958,247,259,12,809,812.0,,,,season_batting_stats.war,False
641432,Willie Calhoun,batter,-0.68,-0.20260545404318248,248,379,131,401,403.0,,,,season_batting_stats.war,False
543305,Aaron Hicks,batter,-0.68,0.33199997490102595,248,323,75,380,385.0,,,,season_batting_stats.war,False
